model_name,representation,subset,domain_shift_gap,mlm_loss,mlm_loss_derived_exponential,top1_acc,top5_acc,top10_acc,rare_top1_acc,performance_gap,nav_acc,weather_acc,safety_acc,machinery_acc,vessel_acc,casualty_acc,eval_time_sec
answerdotai/ModernBERT-base,template,random_baseline,-0.0816455696202531,2.114189971975549,8.282873688190199,0.5316455696202531,0.8607594936708861,0.8734177215189873,0.0,-0.07819898353727367,0.0,1.0,0.0,0.0,0.5507,0.3077,4.45723032951355
bert-base-uncased,json,balanced_knowledge,0.28191214470284237,6.986958502360702,1082.4242736378367,0.10697674418604651,0.20465116279069767,0.25426356589147286,0.2127659574468085,0.5859060739304165,0.2353,0.0732,0.04,0.0,0.0801,0.2192,7.236090898513794
bert-base-uncased,json,high_knowledge,0.2702702702702703,6.842446480442451,936.7781429862813,0.11861861861861862,0.21921921921921922,0.2777777777777778,0.24528301886792453,0.5682864866597199,0.25,0.0351,0.0769,0.125,0.0874,0.2353,6.929179668426514
bert-base-uncased,json,low_knowledge,0.2700181608056794,7.019700100061444,1118.4511440153576,0.1188707280832095,0.23179791976225855,0.27340267459138184,0.23148148148148148,0.5648307299794438,0.2437,0.0488,0.027,1.0,0.1113,0.15,6.8800437450408936
bert-base-uncased,json,medium_knowledge,0.2715784453981879,6.8390908365881335,933.6399174962415,0.11731044349070101,0.23032904148783978,0.2989985693848355,0.17894736842105263,0.5801247108347591,0.1698,0.0196,0.1333,0.2,0.1127,0.0943,6.885644197463989
bert-base-uncased,json,random_baseline,0.2675438596491228,6.689473563753823,803.8989391902636,0.12134502923976608,0.2134502923976608,0.29678362573099415,0.19230769230769232,0.5731315468157573,0.2,0.0,0.0323,0.2857,0.1137,0.2,6.987512588500977
bert-base-uncased,key_value,balanced_knowledge,0.08619158619158618,4.598074008839174,99.29289412661214,0.3026973026973027,0.45254745254745254,0.5184815184815185,0.5894736842105263,0.12293198792054627,0.4594,0.1806,0.4444,0.0,0.2595,0.3922,4.08835768699646
bert-base-uncased,key_value,high_knowledge,0.06992337164750956,4.4207562178083055,83.15914801507029,0.31896551724137934,0.4793103448275862,0.55,0.6206896551724138,0.13368541748126855,0.4447,0.1011,0.4,0.0,0.2946,0.3393,3.951525926589966
bert-base-uncased,key_value,low_knowledge,0.17133635489630547,5.302536711918126,200.8456518680792,0.21755253399258342,0.3658838071693449,0.4264524103831891,0.5272727272727272,0.16871833799257427,0.3139,0.1964,0.3333,0.0,0.203,0.2812,3.4258790016174316
bert-base-uncased,key_value,medium_knowledge,0.09224318658280922,4.478599047126855,88.1111466047609,0.2966457023060797,0.44234800838574423,0.5387840670859538,0.5476190476190477,0.1446703369220127,0.368,0.1236,1.0,0.3571,0.3111,0.4,4.047253370285034
bert-base-uncased,key_value,random_baseline,0.08899448550979705,4.555896917724147,95.19209643633154,0.29989440337909185,0.46884899683210135,0.5395987328405492,0.5925925925925926,0.14944029467617942,0.4178,0.1356,0.6,0.2143,0.2838,0.3333,3.580354928970337
bert-base-uncased,mixed,balanced_knowledge,-0.033205619412515985,3.828813234891552,46.007905245705956,0.4220945083014049,0.558109833971903,0.6181353767560664,0.8047337278106509,0.10486969439501542,0.6528,0.2071,0.75,0.3333,0.3681,0.625,6.459120035171509
bert-base-uncased,mixed,high_knowledge,-0.06474121180003534,3.497892719858286,33.04574189950396,0.45363010068892423,0.5877053524112348,0.6555378908320085,0.7117117117117117,0.08207647967785031,0.6088,0.2292,0.8333,0.6,0.4128,0.6,6.559260129928589
bert-base-uncased,mixed,low_knowledge,0.027223667726703316,4.196970942751128,66.48463994763183,0.3616652211621856,0.49956634865568084,0.5689505637467476,0.594059405940594,0.13064247114550676,0.5932,0.2903,0.6667,0.25,0.3195,0.3191,5.759323358535767
bert-base-uncased,mixed,medium_knowledge,0.020152912823069913,4.152763566924032,63.60954685881549,0.368735976065819,0.5100972326103216,0.5774121166791324,0.6730769230769231,0.13869807669197476,0.5059,0.2109,0.5,0.5556,0.3682,0.4722,5.662953615188599
bert-base-uncased,mixed,random_baseline,-0.0006750853784449062,3.9596342952891486,52.43814556527292,0.3895639742673338,0.5253752680486061,0.6018584703359543,0.7472527472527473,0.1308036362642112,0.5582,0.1864,0.6667,0.4667,0.3751,0.5294,5.95311713218689
