model_name,representation,subset,domain_shift_gap,mlm_loss,top1_acc,top5_acc,top10_acc,rare_top1_acc,performance_gap,nav_acc,weather_acc,safety_acc,machinery_acc,vessel_acc,casualty_acc,eval_time_sec
microsoft/BiomedNLP-PubMedBERT-base-uncased-abstract-fulltext,key_value,random_baseline,0.18060545987692558,5.79865394205298,0.20034692107545535,0.2740676496097138,0.32523850823937556,0.20253164556962025,0.18104842776175398,0.2689,0.1092,0.1538,0.1818,0.1945,0.1714,24.964146614074707
microsoft/BiomedNLP-PubMedBERT-base-uncased-abstract-fulltext,mixed,balanced_knowledge,0.041745332494231124,4.696493360182999,0.3392070484581498,0.42857142857142855,0.46884833228445566,0.4322033898305085,0.17813249605530773,0.4877,0.1987,0.0,0.5,0.3218,0.1739,39.78521132469177
microsoft/BiomedNLP-PubMedBERT-base-uncased-abstract-fulltext,mixed,high_knowledge,-0.028868204505598294,4.161270310864005,0.4098205854579792,0.5009442870632672,0.5500472143531634,0.45754716981132076,0.12131085841615602,0.5519,0.2579,0.3333,0.4211,0.3821,0.3692,37.94589424133301
microsoft/BiomedNLP-PubMedBERT-base-uncased-abstract-fulltext,mixed,low_knowledge,0.10586277521761389,5.109637276490875,0.27508960573476704,0.37544802867383514,0.42383512544802865,0.44776119402985076,0.20117022531679135,0.5032,0.0854,0.4,0.4,0.267,0.0833,31.487573623657227
microsoft/BiomedNLP-PubMedBERT-base-uncased-abstract-fulltext,mixed,medium_knowledge,0.028316894686605143,4.443361400075952,0.3526354862657758,0.45953971789161097,0.5144766146993318,0.48760330578512395,0.1390398519236103,0.4545,0.2025,0.7778,0.3158,0.3649,0.4222,35.267996311187744
microsoft/BiomedNLP-PubMedBERT-base-uncased-abstract-fulltext,mixed,random_baseline,0.010103672465296087,4.458387511910123,0.37084870848708484,0.46432964329643295,0.5043050430504306,0.5041322314049587,0.1396580900296024,0.5376,0.2162,0.25,0.6154,0.355,0.3333,61.36045002937317
microsoft/BiomedNLP-PubMedBERT-base-uncased-abstract-fulltext,narrative,balanced_knowledge,0.2343555223136375,6.097285183949516,0.14659685863874344,0.2617801047120419,0.31413612565445026,0.017241379310344827,0.24752078842008007,0.1784,0.3261,0.0,0.0,0.1128,0.1818,15.342193126678467
microsoft/BiomedNLP-PubMedBERT-base-uncased-abstract-fulltext,narrative,high_knowledge,0.20797940797940795,5.981219209116959,0.17297297297297298,0.292972972972973,0.34162162162162163,0.017241379310344827,0.20151543084694518,0.204,0.3933,0.0,0.0,0.1306,0.3,15.887604236602783
microsoft/BiomedNLP-PubMedBERT-base-uncased-abstract-fulltext,narrative,low_knowledge,0.2713633398564905,6.722608064266228,0.1095890410958904,0.21575342465753425,0.2568493150684932,0.05,0.2454944186916665,0.2203,0.4444,0.0,0.0,0.084,0.2222,11.290703296661377
microsoft/BiomedNLP-PubMedBERT-base-uncased-abstract-fulltext,narrative,medium_knowledge,0.2583108715184187,6.565441206570952,0.12264150943396226,0.2169811320754717,0.2688679245283019,0.030303030303030304,0.23563513455696747,0.2338,0.1786,0.0,0.0,0.0874,0.25,13.88253664970398
microsoft/BiomedNLP-PubMedBERT-base-uncased-abstract-fulltext,narrative,random_baseline,0.21396581665295675,6.336655836114204,0.16698656429942418,0.2456813819577735,0.29366602687140114,0.05263157894736842,0.19797693935021085,0.2357,0.3051,0.0,0.0714,0.1275,0.2727,15.038734674453735
microsoft/BiomedNLP-PubMedBERT-base-uncased-abstract-fulltext,template,balanced_knowledge,0.1802603394298896,5.10996617797896,0.20069204152249134,0.39273356401384085,0.458477508650519,0.3888888888888889,0.12211497602136831,0.3191,0.2321,0.0,0.2222,0.205,0.0508,14.963140726089478
microsoft/BiomedNLP-PubMedBERT-base-uncased-abstract-fulltext,template,high_knowledge,0.1647361647361647,5.165808810877332,0.21621621621621623,0.38682432432432434,0.4543918918918919,0.28125,0.09195019364510887,0.2619,0.2051,0.2,0.1429,0.2281,0.02,14.062735319137573
microsoft/BiomedNLP-PubMedBERT-base-uncased-abstract-fulltext,template,low_knowledge,0.171832884097035,5.2061263066828145,0.20911949685534592,0.39308176100628933,0.4669811320754717,0.10810810810810811,0.10379189554971735,0.1111,0.3947,0.0,0.25,0.2021,0.037,13.662582635879517
microsoft/BiomedNLP-PubMedBERT-base-uncased-abstract-fulltext,template,medium_knowledge,0.1476190476190476,4.7529462931508135,0.23333333333333334,0.4217391304347826,0.4826086956521739,0.3,0.08070793491024997,0.2982,0.2791,0.6667,0.0952,0.2337,0.0333,14.656949520111084
microsoft/BiomedNLP-PubMedBERT-base-uncased-abstract-fulltext,template,random_baseline,0.18182447397563675,5.2452148859338825,0.19912790697674418,0.3953488372093023,0.47238372093023256,0.24324324324324326,0.12942302559140503,0.2708,0.3171,0.0,0.2143,0.1934,0.1212,15.905431509017944
nlpaueb/legal-bert-base-uncased,json,balanced_knowledge,0.007248960190136655,4.729897095457162,0.2868686868686869,0.41515151515151516,0.47373737373737373,0.6138613861386139,0.44137742985578904,0.5345,0.1667,0.0795,0.0,0.3206,0.6507,30.50961422920227
nlpaueb/legal-bert-base-uncased,json,high_knowledge,0.02420199569987319,4.831661194108237,0.26991565135895035,0.4114339268978444,0.46672914714151825,0.5863095238095238,0.46624754048145767,0.5113,0.1176,0.0637,0.0847,0.3043,0.6094,28.917176723480225
nlpaueb/legal-bert-base-uncased,json,low_knowledge,0.004591955359218802,4.731588128896065,0.28952569169960474,0.43873517786561267,0.5069169960474308,0.61,0.43032670682438046,0.5776,0.0577,0.0438,0.4444,0.3287,0.7373,29.810453176498413
nlpaueb/legal-bert-base-uncased,json,medium_knowledge,-0.022147413182140308,4.44393739813923,0.31626506024096385,0.46887550200803213,0.5170682730923695,0.5947712418300654,0.4193777419145404,0.5697,0.1719,0.0469,0.2069,0.3505,0.6902,28.411947011947632
nlpaueb/legal-bert-base-uncased,json,random_baseline,0.003609497490271285,4.732184648138681,0.29050814956855225,0.4218600191754554,0.48609779482262705,0.6335403726708074,0.43558610085084687,0.5808,0.125,0.0559,0.2333,0.3271,0.7055,32.67665719985962
nlpaueb/legal-bert-base-uncased,key_value,balanced_knowledge,0.041304443757998355,4.582261969301671,0.2528132033008252,0.4118529632408102,0.48687171792948236,0.3089887640449438,0.154516639631112,0.2998,0.1429,0.2303,0.1905,0.248,0.1864,64.72045874595642
nlpaueb/legal-bert-base-uncased,key_value,high_knowledge,0.018322708707103896,4.400637369896755,0.27579493835171964,0.44581440622972096,0.5120051914341337,0.29107981220657275,0.14003982929027692,0.3302,0.2344,0.209,0.2581,0.2456,0.1765,67.67897629737854
nlpaueb/legal-bert-base-uncased,key_value,low_knowledge,0.1127450980392157,5.090543529219933,0.18137254901960784,0.34509803921568627,0.42745098039215684,0.28695652173913044,0.18154411764705883,0.2909,0.0169,0.2178,0.1333,0.1811,0.225,43.06520414352417
nlpaueb/legal-bert-base-uncased,key_value,medium_knowledge,0.052708712350919756,4.6231526389241315,0.24140893470790378,0.41408934707903783,0.5051546391752577,0.32608695652173914,0.1321364493107153,0.2744,0.2321,0.2679,0.25,0.2406,0.2642,59.555757999420166
nlpaueb/legal-bert-base-uncased,key_value,random_baseline,0.022739555186032046,4.440669526761668,0.2713780918727915,0.43392226148409896,0.5130742049469965,0.3502824858757062,0.12470308377451433,0.3618,0.1161,0.2797,0.3,0.266,0.25,69.65497255325317
nlpaueb/legal-bert-base-uncased,mixed,balanced_knowledge,-0.20871327254305977,3.3681604697583896,0.44680851063829785,0.5764944275582573,0.6418439716312057,0.5164835164835165,0.08582926357251008,0.5355,0.3395,0.5405,0.4194,0.4375,0.3708,32.68022394180298
nlpaueb/legal-bert-base-uncased,mixed,high_knowledge,-0.18369122939059668,3.1329376829082047,0.4778088764494202,0.614954018392643,0.6717313074770092,0.5093833780160858,0.03399846514515542,0.5822,0.3435,0.563,0.3214,0.4643,0.3558,33.09874081611633
nlpaueb/legal-bert-base-uncased,mixed,low_knowledge,-0.12383466710667435,3.5943044262290824,0.4179523141654979,0.5399719495091164,0.6093969144460029,0.5248618784530387,0.08188686241861276,0.5449,0.3095,0.6231,0.3182,0.4172,0.44,32.09949445724487
nlpaueb/legal-bert-base-uncased,mixed,medium_knowledge,-0.15689684569479967,3.2352537195708657,0.4510144927536232,0.6005797101449275,0.6666666666666666,0.5960591133004927,0.04102602823045781,0.5995,0.3571,0.6258,0.5588,0.4542,0.4933,34.336220502853394
nlpaueb/legal-bert-base-uncased,mixed,random_baseline,-0.20778772410051544,3.3123199787295943,0.4458829621957535,0.587260486794407,0.6545831175556707,0.5879828326180258,0.07475863654208503,0.5616,0.311,0.6162,0.52,0.4453,0.5119,36.443317890167236
nlpaueb/legal-bert-base-uncased,narrative,balanced_knowledge,0.006790169016163583,4.302749879605437,0.28732747804265996,0.47176913425345046,0.5382685069008782,0.08333333333333333,0.038002654010161174,0.195,0.2258,0.1351,0.0,0.3217,0.3793,29.567116260528564
nlpaueb/legal-bert-base-uncased,narrative,high_knowledge,-0.053475935828877,3.878591572029822,0.34759358288770054,0.5222816399286988,0.5962566844919787,0.0845771144278607,-0.023313747496754023,0.2446,0.3583,0.12,0.3333,0.3946,0.4872,24.551722049713135
nlpaueb/legal-bert-base-uncased,narrative,low_knowledge,0.017229775205276632,4.582784069906672,0.2768878718535469,0.4233409610983982,0.4919908466819222,0.06451612903225806,-0.005978780944455975,0.254,0.35,0.0426,0.0,0.2838,0.2353,10.939839124679565
nlpaueb/legal-bert-base-uncased,narrative,medium_knowledge,-0.007965686274509776,4.217617552585858,0.3020833333333333,0.4947916666666667,0.5763888888888888,0.18181818181818182,0.03169682752457553,0.3141,0.1481,0.1695,0.1111,0.3369,0.5909,19.65727996826172
nlpaueb/legal-bert-base-uncased,narrative,random_baseline,-0.023997227757082185,4.27026997491445,0.3181148748159057,0.49189985272459497,0.5655375552282769,0.18947368421052632,0.025523650748898064,0.3035,0.26,0.2034,0.125,0.3536,0.4444,42.602651834487915
nlpaueb/legal-bert-base-uncased,template,balanced_knowledge,0.03198172472872646,4.270100581076477,0.2621359223300971,0.4538834951456311,0.5570388349514563,0.29473684210526313,0.027106668229727293,0.3077,0.5111,0.2857,0.2778,0.2542,0.1846,34.27360391616821
nlpaueb/legal-bert-base-uncased,template,high_knowledge,0.025763216679076717,4.160706525380319,0.2683544303797468,0.4772151898734177,0.5784810126582278,0.27184466019417475,0.013038263684180096,0.2528,0.4737,0.2243,0.1613,0.2562,0.1127,29.917400598526
nlpaueb/legal-bert-base-uncased,template,low_knowledge,0.021170787155441906,4.325458211688656,0.27294685990338163,0.4673913043478261,0.5676328502415459,0.13829787234042554,-0.00947051226861817,0.2078,0.4571,0.1264,0.2143,0.2721,0.3043,37.011948108673096
nlpaueb/legal-bert-base-uncased,template,medium_knowledge,0.028984475145990618,4.104441781969702,0.2651331719128329,0.49515738498789347,0.5968523002421308,0.23076923076923078,0.03702102309850497,0.2885,0.303,0.2273,0.2667,0.2682,0.1957,37.468647956848145
nlpaueb/legal-bert-base-uncased,template,random_baseline,0.008729519204942249,4.1490008961827884,0.2853881278538813,0.4771689497716895,0.5582191780821918,0.37272727272727274,0.00582912946507097,0.3717,0.4474,0.3218,0.375,0.2776,0.2727,17.9828999042511
roberta-base,json,balanced_knowledge,0.2620320855614973,3.774327324409496,0.23796791443850268,0.6390374331550802,0.6871657754010695,0.5,0.4004603982269564,0.5,0.8333,0.0,0.0,0.2399,0.0333,115.5500636100769
roberta-base,json,high_knowledge,0.29250720461095103,3.9910598347709656,0.207492795389049,0.6282420749279539,0.6685878962536023,0.8,0.43207775675819027,0.8,0.6364,0.0,0.0,0.2093,0.0,98.57024073600769
roberta-base,json,low_knowledge,0.26590330788804073,3.828803159187503,0.2340966921119593,0.6259541984732825,0.6895674300254453,0.75,0.3941402224885917,0.75,1.0,0.0,0.0,0.2365,0.0,73.64072060585022
roberta-base,json,medium_knowledge,0.2630057803468208,3.919598521680889,0.23699421965317918,0.6271676300578035,0.6647398843930635,0.0,0.4043691698090696,0.0,1.0,0.0,0.0,0.2377,0.0645,94.91561102867126
roberta-base,json,random_baseline,0.2755681818181818,3.8574288419701834,0.22443181818181818,0.5994318181818182,0.6505681818181818,0.8,0.4222576016134037,0.8,0.6667,0.0,0.0,0.2277,0.0,99.82288002967834
roberta-base,key_value,balanced_knowledge,-0.23431734317343178,1.334491373907514,0.7343173431734318,0.8929889298892989,0.9077490774907749,0.92,-0.24767992793609633,0.6327,0.8182,0.5,0.8,0.8073,0.0,144.20518612861633
roberta-base,key_value,high_knowledge,-0.2720797720797721,1.1654489275146396,0.7720797720797721,0.8888888888888888,0.905982905982906,0.8823529411764706,-0.29268794207427656,0.6815,0.8824,0.0,0.8125,0.8616,0.0,98.95994591712952
roberta-base,key_value,low_knowledge,-0.2039106145251397,1.5913112477839055,0.7039106145251397,0.8659217877094972,0.8659217877094972,0.8,-0.23690198780562466,0.619,0.75,1.0,0.75,0.7452,0.0,68.17209482192993
roberta-base,key_value,medium_knowledge,-0.23655913978494625,1.316418417179819,0.7365591397849462,0.9032258064516129,0.9193548387096774,0.6,-0.25662465985046634,0.56,1.0,0.0,1.0,0.7758,0.0,90.83095812797546
roberta-base,key_value,random_baseline,-0.21052631578947367,1.7082090899410654,0.7105263157894737,0.8345864661654135,0.8571428571428571,0.6153846153846154,-0.22039723454421933,0.5568,1.0,0.0,0.8,0.8263,0.1111,111.51300001144409
roberta-base,mixed,balanced_knowledge,-0.28,1.2530271966226525,0.78,0.8685714285714285,0.8771428571428571,0.8125,-0.23453125000000008,0.6923,0.65,0.0,0.7879,0.8225,0.5,91.41603422164917
roberta-base,mixed,high_knowledge,-0.2615384615384615,1.3308632411017813,0.7615384615384615,0.8743589743589744,0.8794871794871795,0.803921568627451,-0.21583209034732576,0.6748,0.5652,0.0,0.8571,0.8446,0.4444,107.86868643760681
roberta-base,mixed,low_knowledge,-0.22363636363636363,1.4861765340961706,0.7236363636363636,0.8654545454545455,0.8763636363636363,0.8125,-0.16119141031594797,0.6977,0.8571,0.0,0.3,0.7719,0.3333,74.8997220993042
roberta-base,mixed,medium_knowledge,-0.24911660777385158,1.3142171249499341,0.7491166077738516,0.8798586572438163,0.8939929328621908,0.7692307692307693,-0.19401075472279306,0.587,0.7222,0.0,0.5,0.7966,0.7273,159.53747153282166
roberta-base,mixed,random_baseline,-0.23111782477341392,1.5131183263858208,0.7311178247734139,0.8761329305135952,0.8882175226586103,0.8,-0.17525362724254967,0.6436,0.75,0.0,0.8,0.7893,0.4615,100.54509234428406
roberta-base,narrative,balanced_knowledge,-0.18584070796460173,1.67860855849242,0.6858407079646017,0.8097345132743363,0.8362831858407079,0.7166666666666667,-0.3094002470170985,0.562,0.8125,0.0,0.5333,0.7042,0.8182,29.616783618927002
roberta-base,narrative,high_knowledge,-0.18181818181818177,1.9009649194283258,0.6818181818181818,0.7780748663101604,0.8101604278074866,0.6770833333333334,-0.24812466511877118,0.5833,0.8182,0.0,0.8276,0.6757,0.92,30.396552324295044
roberta-base,narrative,low_knowledge,-0.21604938271604934,1.6153580041778852,0.7160493827160493,0.8271604938271605,0.8518518518518519,0.8888888888888888,-0.37522907021604934,0.5484,1.0,0.0,0.6,0.7368,0.8,22.741953134536743
roberta-base,narrative,medium_knowledge,-0.19672131147540983,1.6268319351201186,0.6967213114754098,0.8278688524590164,0.860655737704918,0.625,-0.303864168618267,0.4865,0.7222,0.0,0.6,0.7529,1.0,27.22082209587097
roberta-base,narrative,random_baseline,-0.10999999999999999,2.2291212605878536,0.61,0.77,0.815,0.6153846153846154,-0.21551724137931033,0.4896,0.7917,0.0,0.4667,0.6179,0.8333,32.791813135147095
roberta-base,template,balanced_knowledge,-0.1777777777777778,2.1164123652840012,0.6777777777777778,0.7777777777777778,0.8333333333333334,0.3333333333333333,-0.25908805380039174,0.3333,1.0,0.0,0.0,0.6988,0.0,42.9576575756073
roberta-base,template,high_knowledge,-0.23750000000000004,1.774366511289145,0.7375,0.8625,0.8875,0.6666666666666666,-0.36358394033992375,0.6667,0.9091,0.0,0.0,0.75,0.0,18.579983472824097
roberta-base,template,low_knowledge,-0.06976744186046513,2.114715751798263,0.5697674418604651,0.8255813953488372,0.8604651162790697,0.0,-0.18190464502669207,0.0,0.3333,0.0,0.0,0.6203,0.0,37.37738847732544
roberta-base,template,medium_knowledge,-0.09722222222222221,2.1239940805896063,0.5972222222222222,0.7916666666666666,0.8333333333333334,0.0,-0.183120931258965,0.0,0.875,0.0,0.0,0.6087,0.0,38.57328248023987
roberta-base,template,random_baseline,-0.2303370786516854,1.585780361784222,0.7303370786516854,0.8426966292134831,0.8876404494382022,0.42857142857142855,-0.3043523264280513,0.4286,1.0,0.0,0.0,0.7403,0.0,60.28136396408081
